# This trace was obtained from trace.eas.asu.edu
# Sequence: Star Wars 4
# Resolution: 352x288
# FPS: 30
# Encoder: H.265/HEVC 8.0
# Encoding type: Main, 3T, Delta 264C
# GoP pattern: G16B15
# Quantization parameters (I,P,B_avg): 10, N/A, 18
# Layer: 3
# Other: 
# Frame Time [s] Type Size [Byte] PSNR-Y [dB] PSNR-U [dB] PSNR-V [dB] VQM (if exists)
98	3.26667	B	613	53.48899	53.39181	53.914
99	3.3	B	17	53.48899	53.39181	53.914
100	3.33333	B	1106	53.91237	53.46142	53.5286
101	3.36667	B	120	52.19657	51.85507	51.6357
102	3.4	B	462	52.2745	52.12118	52.23563
103	3.43333	B	75	51.65244	51.51003	52.02309
104	3.46667	B	6902	53.00673	52.62086	53.12024
105	3.5	B	61	51.12434	51.39842	51.65687
106	3.53333	B	527	51.30979	51.50555	51.61195
107	3.56667	B	100	51.00481	51.27545	51.62228
108	3.6	B	666	51.46613	51.71672	51.88669
109	3.63333	B	123	50.64071	51.3868	51.36979
110	3.66667	B	851	50.62729	51.25605	51.77581
111	3.7	B	17	54.60357	54.21841	54.34483
112	3.73333	I	18410	54.60357	54.21841	54.34483
113	3.76667	B	139	50.29766	51.22659	51.32594
114	3.8	B	599	50.1378	50.89559	51.16999
115	3.83333	B	155	49.67134	50.26316	51.03714
116	3.86667	B	2115	50.11785	50.69094	50.93137
117	3.9	B	240	48.9695	49.92034	50.2859
118	3.93333	B	872	49.5495	50.19151	50.61893
119	3.96667	B	189	48.75575	50.00262	50.45902
120	4	B	12057	51.03397	51.20463	51.45442
121	4.03333	B	100	49.56848	50.95199	51.55465
122	4.06667	B	644	50.16714	51.36005	51.83693
123	4.1	B	83	49.71838	51.2564	51.64762
124	4.13333	B	1228	50.05735	51.27863	51.54298
125	4.16667	B	33	50.15374	51.10765	51.69252
126	4.2	B	650	50.16317	51.5967	51.91363
127	4.23333	B	121	49.89982	51.94321	51.91445
128	4.26667	I	23478	54.29265	54.02708	54.00449
129	4.3	B	66	49.92002	51.91773	51.92593
130	4.33333	B	518	49.97784	51.75247	51.74183
131	4.36667	B	73	49.65512	51.67389	51.61463
132	4.4	B	830	50.19565	51.68747	51.74223
133	4.43333	B	73	49.70463	51.42505	51.68281
134	4.46667	B	384	50.10002	51.58036	51.64492
135	4.5	B	60	49.82078	51.63186	51.49067
136	4.53333	B	3820	51.05954	51.7132	51.74932
137	4.56667	B	19	50.3965	52.10789	51.9963
138	4.6	B	368	50.39867	52.10875	52.00006
139	4.63333	B	92	49.90459	51.87288	52.1199
140	4.66667	B	514	50.76542	52.13409	52.50861
141	4.7	B	93	50.26274	52.20006	52.28887
142	4.73333	B	450	50.62981	52.69277	52.69571
143	4.76667	B	116	50.0365	52.56295	52.44105
144	4.8	I	23392	54.34501	53.99985	54.16582
145	4.83333	B	71	50.07179	52.22286	52.44984
146	4.86667	B	392	50.2696	51.90055	52.22902
147	4.9	B	92	49.66835	52.00173	52.13797
148	4.93333	B	796	50.19434	52.02561	52.18391
149	4.96667	B	86	49.75664	51.87734	52.01051
150	5	B	376	49.99728	51.90545	52.03023
151	5.03333	B	20	50.00743	51.90545	52.03023
152	5.06667	B	3308	51.06139	52.08015	52.26794
153	5.1	B	87	50.09557	52.1126	52.36316
154	5.13333	B	593	50.41886	52.18217	52.35046
155	5.16667	B	89	50.13963	52.34413	52.65375
156	5.2	B	876	50.57223	52.47819	52.50532
157	5.23333	B	94	50.07199	52.35953	52.42859
158	5.26667	B	413	50.71503	52.64648	52.48987
159	5.3	B	98	50.33266	52.64454	52.28664
160	5.33333	I	23318	54.40037	53.92439	54.1003
161	5.36667	B	86	50.00301	52.06656	52.37999
162	5.4	B	364	50.23956	52.02687	52.16999
163	5.43333	B	22	50.44469	51.92593	52.17303
164	5.46667	B	891	50.43434	51.92922	52.1813
165	5.5	B	112	49.82843	51.93991	52.00926
166	5.53333	B	493	50.1766	51.69291	51.86437
167	5.56667	B	95	49.82957	51.77779	51.80566
168	5.6	B	3475	51.18866	51.92388	52.01805
169	5.63333	B	115	50.07984	52.20356	52.43227
170	5.66667	B	448	50.63407	52.01261	52.4754
171	5.7	B	87	49.92895	51.73672	52.39369
172	5.73333	B	692	50.62737	52.0547	52.51707
173	5.76667	B	79	50.22219	51.87126	52.06868
174	5.8	B	486	50.5331	52.18565	52.37589
175	5.83333	B	81	50.30296	52.10618	52.37726
176	5.86667	I	23500	54.27657	53.89716	54.04644
177	5.9	B	19	54.26864	53.89522	54.04711
178	5.93333	B	438	50.29795	52.33871	52.44892
179	5.96667	B	52	49.85492	51.90096	51.86113
180	6	B	907	50.35984	51.86558	51.95808
181	6.03333	B	109	49.70623	51.71828	51.6131
182	6.06667	B	420	50.08185	51.54524	51.69836
183	6.1	B	73	49.75023	51.65533	51.60813
184	6.13333	B	3303	51.04719	51.79609	51.78932
185	6.16667	B	93	50.08649	52.03613	52.09037
186	6.2	B	457	50.48281	52.08398	52.24093
187	6.23333	B	87	50.16844	51.49364	52.33014
188	6.26667	B	852	50.66268	51.85426	52.49454
189	6.3	B	19	50.54234	51.96594	52.41524
190	6.33333	B	451	50.53899	51.97715	52.42352
191	6.36667	B	97	50.29773	51.95808	52.45262
192	6.4	I	23689	54.31501	53.90104	54.06253
193	6.43333	B	76	50.11988	52.20531	52.34911
194	6.46667	B	426	50.32605	51.89443	52.12505
195	6.5	B	90	49.84779	51.78932	51.91568
196	6.53333	B	908	50.38072	51.78852	51.91814
197	6.56667	B	72	49.82021	51.73279	51.51974
198	6.6	B	420	50.12076	51.76235	51.59061
199	6.63333	B	74	49.86404	51.70421	51.4192
200	6.66667	B	3600	51.10731	51.78773	51.90954
201	6.7	B	90	50.192	51.88425	52.11046
202	6.73333	B	353	50.52915	52.12978	52.24977
203	6.76667	B	20	50.53138	52.12935	52.24844
204	6.8	B	812	50.28864	52.18086	52.03697
205	6.83333	B	82	50.09779	52.31125	52.22418
206	6.86667	B	378	50.52224	52.37726	52.11046
207	6.9	B	82	50.43675	52.77237	52.72572
208	6.93333	I	23563	54.37413	53.99655	54.04845
209	6.96667	B	49	49.91162	52.15611	51.8325
210	7	B	351	50.28463	52.04625	52.19831
211	7.03333	B	86	49.95998	51.95766	52.12505
212	7.06667	B	796	50.35898	51.90586	52.11947
213	7.1	B	77	49.82514	51.91609	51.87815
214	7.13333	B	453	50.15415	51.81206	51.9759
215	7.16667	B	17	51.09067	51.99713	52.10532
216	7.2	B	3214	51.09067	51.99713	52.10532
217	7.23333	B	83	49.90336	52.08398	52.15481
218	7.26667	B	421	50.46672	52.41432	52.30721
219	7.3	B	58	50.2757	52.36725	52.20137
220	7.33333	B	771	50.52923	52.6146	52.40056
221	7.36667	B	84	50.04435	52.25552	52.35001
222	7.4	B	456	50.55408	52.24446	52.47493
223	7.43333	B	84	50.31236	52.22418	52.52602
224	7.46667	I	23631	54.30683	53.96229	54.10301
225	7.5	B	139	49.79519	52.29513	52.28129
226	7.53333	B	410	50.37167	52.34684	52.22902
227	7.56667	B	99	49.93369	52.08143	52.13064
228	7.6	B	902	50.32193	52.06613	52.1752
229	7.63333	B	14	50.32456	52.06613	52.1752
230	7.66667	B	452	50.10791	51.9647	51.96304
231	7.7	B	105	49.72994	51.88791	51.7324
232	7.73333	B	3256	51.1316	51.96263	52.11689
233	7.76667	B	102	49.8606	52.39644	52.26928
234	7.8	B	535	50.34762	52.34775	52.24358
235	7.83333	B	76	50.16577	52.22462	52.01596
236	7.86667	B	828	50.42627	52.48379	51.86356
237	7.9	B	141	49.91898	52.34503	51.6507
238	7.93333	B	414	50.54705	52.51942	52.26705
239	7.96667	B	57	50.47935	52.51425	52.57866
240	8	I	23667	54.30346	53.9127	54.07665
241	8.03333	B	19	50.31995	52.34368	52.40468
242	8.06667	B	431	50.31243	52.34639	52.40835
243	8.1	B	54	50.01966	52.26617	52.34594
244	8.13333	B	808	50.39181	51.99171	51.98421
245	8.16667	B	91	49.74961	51.88059	51.68087
246	8.2	B	470	50.12008	51.70226	51.32916
247	8.23333	B	130	49.5435	51.51637	51.37883
248	8.26667	B	3533	51.12076	51.77066	51.94486
249	8.3	B	82	50.1251	52.12892	52.24181
250	8.33333	B	395	50.54257	52.2449	52.39415
251	8.36667	B	109	49.94441	52.21101	52.37771
252	8.4	B	839	50.78653	52.21847	52.51895
253	8.43333	B	81	50.16091	52.08739	52.4726
254	8.46667	B	557	50.4651	52.63776	52.41938
255	8.5	B	17	50.4651	52.63776	52.41938
256	8.53333	I	23695	54.30843	53.87587	54.08407
257	8.56667	B	96	49.89943	51.52198	51.94981
258	8.6	B	735	50.0651	51.49587	51.54863
259	8.63333	B	140	49.43069	50.69094	51.17931
260	8.66667	B	2692	50.01576	50.81791	51.05559
261	8.7	B	179	49.28846	50.62136	50.81664
262	8.73333	B	1064	49.62788	50.39794	50.77706
263	8.76667	B	99	49.40499	50.23553	50.50851
264	8.8	B	9985	51.46262	51.59746	51.87328
265	8.83333	B	122	49.99893	50.389	51.32129
266	8.86667	B	615	50.75294	51.15449	51.64262
267	8.9	B	17	50.77423	51.17897	51.67118
268	8.93333	B	1057	50.77423	51.17897	51.67118
269	8.96667	B	89	50.55558	50.96053	51.25183
270	9	B	353	51.35302	51.33776	51.51189
271	9.03333	B	155	51.17638	51.47658	51.58416
272	9.06667	I	13828	55.05422	54.62149	54.82076
273	9.1	B	52	51.89636	51.76432	51.84337
274	9.13333	B	372	51.90075	51.94197	51.88059
275	9.16667	B	64	51.47935	51.2889	51.35248
276	9.2	B	1057	52.28843	52.12161	52.26262
277	9.23333	B	59	51.79808	51.52161	51.44338
278	9.26667	B	521	52.25885	52.18347	52.10532
279	9.3	B	124	52.165	51.95559	52.01638
280	9.33333	B	3171	53.68951	53.27038	53.56438
281	9.36667	B	17	53.68797	53.27038	53.56438
282	9.4	B	342	53.21934	52.73263	53.06812
283	9.43333	B	20	53.23319	52.72572	53.05638
284	9.46667	B	492	58.43308	58.07361	58.31707
285	9.5	B	16	58.43216	58.07361	58.31707
286	9.53333	B	65	65.3821	66.28124	61.65032
287	9.56667	B	17	188.1308	70.12836	70.12836
288	9.6	I	153	188.1308	70.12836	70.12836
289	9.63333	B	13	188.1308	70.12836	70.12836
290	9.66667	B	18	188.1308	70.12836	70.12836
291	9.7	B	13	188.1308	70.12836	70.12836
292	9.73333	B	13	188.1308	70.12836	70.12836
293	9.76667	B	13	188.1308	70.12836	70.12836
294	9.8	B	18	188.1308	70.12836	70.12836
295	9.83333	B	13	188.1308	70.12836	70.12836
296	9.86667	B	20	188.1308	70.12836	70.12836
297	9.9	B	13	188.1308	70.12836	70.12836
298	9.93333	B	18	188.1308	70.12836	70.12836
299	9.96667	B	13	188.1308	70.12836	70.12836
300	10	B	13	188.1308	70.12836	70.12836
301	10.03333	B	13	188.1308	70.12836	70.12836
302	10.06667	B	18	188.1308	70.12836	70.12836
303	10.1	B	13	188.1308	70.12836	70.12836
304	10.13333	I	153	188.1308	70.12836	70.12836
305	10.16667	B	13	188.1308	70.12836	70.12836
306	10.2	B	18	188.1308	70.12836	70.12836
307	10.23333	B	13	188.1308	70.12836	70.12836
308	10.26667	B	13	188.1308	70.12836	70.12836
309	10.3	B	13	188.1308	70.12836	70.12836
310	10.33333	B	18	188.1308	70.12836	70.12836
311	10.36667	B	13	188.1308	70.12836	70.12836
312	10.4	B	20	188.1308	70.12836	70.12836
313	10.43333	B	13	87.39834	70.12836	70.07441
314	10.46667	B	18	87.39834	70.12836	70.07441
315	10.5	B	13	87.39834	70.12836	70.07441
316	10.53333	B	15	87.39834	70.12836	70.07441
317	10.56667	B	13	87.39834	70.12836	70.07441
318	10.6	B	19	87.39834	70.12836	70.07441
319	10.63333	B	23	62.93194	65.15388	63.79999
320	10.66667	I	1279	64.32338	63.36714	62.84989
321	10.7	B	25	59.40781	59.32299	58.98266
322	10.73333	B	109	58.45334	58.08546	58.20407
323	10.76667	B	15	58.45334	58.08546	58.20407
324	10.8	B	1313	57.35155	57.02673	57.85109
325	10.83333	B	25	57.49903	57.85592	57.4143
326	10.86667	B	180	57.43688	57.73223	57.69023
327	10.9	B	52	56.65536	57.06276	57.14392
328	10.93333	B	4524	58.65111	57.16445	57.63943
329	10.96667	B	15	58.88984	58.39649	58.36563
330	11	B	33	58.94374	58.3332	58.36383
331	11.03333	B	13	59.19961	58.34938	58.44596
332	11.06667	B	58	59.13651	58.36925	58.51655
333	11.1	B	13	59.29938	58.6904	58.68067
334	11.13333	B	28	59.40609	58.61504	58.62655
335	11.16667	B	17	61.42139	60.0986	60.0986
336	11.2	I	7259	61.44614	59.82945	59.80418
337	11.23333	B	20	59.01038	58.26904	58.301
338	11.26667	B	48	58.75125	57.95516	57.94694
339	11.3	B	16	58.5864	57.73223	57.9453
340	11.33333	B	112	58.48483	57.75575	57.80793
341	11.36667	B	34	58.20103	57.57714	57.68868
342	11.4	B	55	58.31439	57.70108	57.70729
343	11.43333	B	13	58.17368	57.48313	57.68095
344	11.46667	B	443	58.46119	57.59983	57.80316
345	11.5	B	45	58.496	58.301	58.24786
346	11.53333	B	104	58.72711	58.3765	58.28144
347	11.56667	B	20	58.57025	58.11951	58.12978
348	11.6	B	185	58.67484	58.23907	58.17801
349	11.63333	B	18	58.67484	58.23907	58.17801
350	11.66667	B	121	58.78848	58.0753	58.32244
351	11.7	B	42	58.8568	58.29032	58.90006
352	11.73333	I	7773	61.21263	60.05568	60.14467
353	11.76667	B	13	58.09565	57.62263	57.95023
354	11.8	B	206	57.62759	57.2756	57.80952
355	11.83333	B	54	56.91425	56.30481	57.24614
356	11.86667	B	568	57.26435	56.7964	57.3537
357	11.9	B	75	56.26978	55.73997	56.97128
358	11.93333	B	283	56.94674	56.52289	57.06009
359	11.96667	B	71	56.46267	56.30706	57.13029
360	12	B	1839	57.62377	57.06276	57.56058
361	12.03333	B	19	56.90972	56.70413	57.09235
362	12.06667	B	256	56.90972	56.70413	57.09235
363	12.1	B	67	56.38775	56.58247	56.89583
364	12.13333	B	638	57.14221	57.10315	57.47575
365	12.16667	B	32	56.57558	56.6283	57.20579
366	12.2	B	245	57.25069	57.38822	57.8143
367	12.23333	B	75	56.66391	57.08965	57.85431
368	12.26667	I	7842	60.91718	59.89326	59.94759
369	12.3	B	13	57.12893	57.35083	57.33511
370	12.33333	B	229	56.97292	57.05473	57.16994
371	12.36667	B	93	56.15466	56.34665	57.13573
372	12.4	B	511	56.73353	56.69181	57.10315
373	12.43333	B	34	56.0579	55.99536	56.6005
374	12.46667	B	179	56.38632	56.20578	56.90746
375	12.5	B	15	56.38632	56.20578	56.90746
376	12.53333	B	2123	57.12417	56.78885	57.00817
377	12.56667	B	99	55.70209	55.55995	56.5099
378	12.6	B	344	56.16909	55.9288	56.68935
379	12.63333	B	30	55.87138	55.63936	56.65628
380	12.66667	B	900	56.33587	56.22895	56.93079
381	12.7	B	143	55.53655	55.82781	56.98047
382	12.73333	B	325	56.7697	56.85604	57.47428
383	12.76667	B	33	56.43243	56.62103	57.48313
384	12.8	I	7605	60.54615	59.51195	59.59757
385	12.83333	B	118	55.51773	55.97967	56.96603
386	12.86667	B	345	56.09286	56.27341	57.0534
387	12.9	B	15	56.22922	56.19699	56.77252
388	12.93333	B	673	56.22812	56.19699	56.77252
389	12.96667	B	109	55.2336	55.58467	56.56093
390	13	B	258	55.63285	55.88771	56.6283
391	13.03333	B	40	55.38665	55.90512	56.57528
392	13.06667	B	2999	56.89455	56.9412	57.33368
393	13.1	B	123	55.49736	56.03642	56.61136
394	13.13333	B	412	55.85639	56.2656	56.74628
395	13.16667	B	27	55.57919	56.1165	56.51935
396	13.2	B	1075	56.15276	56.43388	56.70413
397	13.23333	B	191	54.98454	55.7232	56.22452
398	13.26667	B	382	56.3302	56.20798	56.84456
399	13.3	B	105	55.9875	55.8775	56.31495
400	13.33333	I	7550	60.22927	59.1723	59.46044
401	13.36667	B	15	60.2258	59.15491	59.42567
402	13.4	B	479	56.39062	56.37401	57.04538
403	13.43333	B	158	54.8771	55.65484	56.87012
404	13.46667	B	1013	55.85918	56.26448	56.83311
405	13.5	B	34	55.16555	56.31269	56.95687
406	13.53333	B	500	55.61385	56.06934	56.97259
407	13.56667	B	153	54.80499	55.74293	56.91392
408	13.6	B	3899	56.72856	56.94251	57.66091
409	13.63333	B	52	55.24593	56.12082	57.19749
410	13.66667	B	442	55.63116	55.8959	57.46104
411	13.7	B	209	54.56345	54.85931	56.64166
412	13.73333	B	968	55.71754	56.03219	57.10586
413	13.76667	B	19	55.81673	55.96403	57.17681
414	13.8	B	442	55.81673	55.97132	57.18232
415	13.83333	B	91	55.70184	55.94534	57.27982
416	13.86667	I	7265	60.44134	59.53319	60.16652
417	13.9	B	43	56.23836	57.19749	57.92891
418	13.93333	B	296	56.66391	57.65783	58.32602
419	13.96667	B	138	55.53113	56.88682	57.86719
420	14	B	745	56.49165	57.31518	58.07699
421	14.03333	B	32	55.67304	56.82802	57.73067
422	14.06667	B	376	55.85791	56.84074	58.00315
423	14.1	B	131	55.09577	56.80776	58.08037
424	14.13333	B	3160	56.84807	57.5366	58.45703
425	14.16667	B	36	55.73034	56.76376	57.93055
426	14.2	B	288	56.13703	56.94903	57.88821
427	14.23333	B	15	56.13703	56.94903	57.88821
428	14.26667	B	518	56.46004	57.05473	57.77623
429	14.3	B	112	55.5647	56.59088	58.36563
430	14.33333	B	300	56.45276	56.82802	58.72956
431	14.36667	B	125	56.33984	56.37401	58.82502
432	14.4	I	7096	59.91776	59.82691	61.07715
433	14.43333	B	113	56.13947	57.13165	58.66708
434	14.46667	B	252	56.57378	57.58167	59.03932
435	14.5	B	36	55.96898	56.84074	58.5693
436	14.53333	B	345	56.44287	57.12621	58.85933
437	14.56667	B	66	55.73503	56.78005	58.55417
438	14.6	B	224	55.91926	56.62345	58.72956
439	14.63333	B	15	56.62678	57.27419	58.88576
440	14.66667	B	2550	56.62618	57.27419	58.88576
441	14.7	B	58	55.84144	56.85477	57.90444
442	14.73333	B	227	56.6177	57.25734	58.6729
443	14.76667	B	21	56.35347	57.01612	58.04999
444	14.8	B	382	57.798	58.32244	59.14408
445	14.83333	B	35	57.23776	57.46692	58.13492
446	14.86667	B	169	57.66052	57.84788	58.94736
447	14.9	B	33	58.09395	58.21979	58.27612
448	14.93333	I	7779	60.9123	59.9502	60.06369
449	14.96667	B	18	57.62835	57.84307	57.53361
450	15	B	49	58.32378	57.23497	57.95516
451	15.03333	B	20	57.25454	56.03219	57.44199
452	15.06667	B	121	57.604	56.63923	57.61349
453	15.1	B	15	57.604	56.63923	57.61349
454	15.13333	B	102	57.38714	56.38202	57.1018
455	15.16667	B	13	56.91392	55.46617	56.86244
456	15.2	B	2901	57.41866	56.80776	57.36805
457	15.23333	B	28	56.8836	56.32737	57.14528
458	15.26667	B	182	57.25139	56.81029	57.40704
459	15.3	B	18	57.24719	56.71648	57.36374
460	15.33333	B	322	57.48608	57.22801	57.91747
461	15.36667	B	13	57.51684	56.97259	57.56058
462	15.4	B	171	57.66014	57.08157	58.01148
463	15.43333	B	15	58.06052	57.46251	57.90933
464	15.46667	I	8859	61.66963	60.02112	60.26064
465	15.5	B	15	58.14264	57.26576	57.87203
466	15.53333	B	145	58.06094	57.20441	57.70418
467	15.56667	B	13	57.94694	57.10586	57.17131
468	15.6	B	114	57.95887	57.25034	57.3095
469	15.63333	B	25	57.58242	56.64409	56.88424
470	15.66667	B	59	57.32229	56.56451	56.93079
471	15.7	B	20	56.77691	55.737	56.44316
472	15.73333	B	2776	57.53249	56.57767	56.98573
473	15.76667	B	17	57.34332	56.61377	56.84711
474	15.8	B	103	57.80316	57.13573	57.44931
475	15.83333	B	16	57.82746	56.52289	57.63331
476	15.86667	B	142	58.19885	57.06411	58.08546
477	15.9	B	16	57.79126	57.18232	57.85431
478	15.93333	B	75	58.54332	57.25034	58.33859
479	15.96667	B	15	58.53673	57.25174	58.33859
480	16	I	9575	61.55409	60.01054	60.05301
481	16.03333	B	99	57.29888	56.53831	57.40124
482	16.06667	B	381	57.24964	56.72639	57.17131
483	16.1	B	13	57.04571	56.44898	57.03205
484	16.13333	B	521	57.02341	56.76001	57.15622
485	16.16667	B	32	56.24557	56.23116	56.60894
486	16.2	B	131	57.04538	56.69058	57.03738
487	16.23333	B	13	57.06009	56.60412	57.03472
488	16.26667	B	2423	57.65246	57.32086	57.8688
489	16.3	B	13	57.47281	56.84583	57.41866
490	16.33333	B	258	57.8531	57.47723	58.02149
491	16.36667	B	15	58.07657	57.84147	57.64402
492	16.4	B	108	58.07657	57.84147	57.64402
493	16.43333	B	19	57.51387	56.72267	57.19197
494	16.46667	B	83	58.47276	58.12122	58.43308
495	16.5	B	33	57.76755	58.17455	57.96505
496	16.53333	I	5694	62.01177	59.97895	60.47575
497	16.56667	B	13	58.8482	57.74006	59.40494
498	16.6	B	97	58.1405	58.08037	58.81097
499	16.63333	B	13	58.08292	57.51424	58.5372
500	16.66667	B	161	58.49973	58.16936	58.75323
501	16.7	B	22	57.51312	57.6686	57.95845
502	16.73333	B	44	58.48762	57.9371	58.73153
503	16.76667	B	13	58.28366	57.5862	58.51468
504	16.8	B	656	59.14949	58.38194	59.06262
505	16.83333	B	15	59.14949	58.38194	59.06262
506	16.86667	B	71	58.74089	57.59528	58.80296
507	16.9	B	13	59.04091	57.26014	58.82703
508	16.93333	B	58	59.73917	58.45888	59.41414
509	16.96667	B	18	59.48729	58.48483	59.83959
510	17	B	40	59.89326	59.06687	60.09052
511	17.03333	B	14	59.40092	59.069	60.06637
512	17.06667	I	2695	62.46492	60.71138	61.3417
513	17.1	B	13	59.92746	58.87151	59.9842
514	17.13333	B	51	60.04968	59.41644	59.71937
515	17.16667	B	16	59.62045	59.29602	59.6386
516	17.2	B	137	60.06369	59.37745	59.58318
517	17.23333	B	15	60.62608	59.57601	59.7095
518	17.26667	B	28	60.63522	59.57601	59.7095
519	17.3	B	20	60.73863	59.74166	60.08246
520	17.33333	B	298	61.45258	59.96325	60.47281
521	17.36667	B	15	61.38771	59.83959	60.35112
522	17.4	B	35	61.38771	59.83959	60.35112
523	17.43333	B	16	81.03012	70.12836	66.06295
524	17.46667	B	17	188.1308	70.12836	70.12836
525	17.5	B	13	188.1308	70.12836	70.12836
526	17.53333	B	18	188.1308	70.12836	70.12836
527	17.56667	B	13	188.1308	70.12836	70.12836
528	17.6	I	153	188.1308	70.12836	70.12836
